budget,company,country,genre,gross,rating,runtime,score,votes,year
6600000,TriStar Pictures,USA,Comedy,37295394,PG-13,100,5.7,8399,2011
250000000,Warner Bros.,UK,Action,448139099,PG-13,164,8.4,1253772,2012
100000000,The Weinstein Company,USA,Drama,162805434,R,165,8.4,1070691,2012
78000000,Lionsgate,USA,Adventure,408010692,PG-13,142,7.2,748581,2012
130000000,Walt Disney Pictures,USA,Adventure,126477084,R,124,7,503113,2012
180000000,New Line Cinema,USA,Adventure,303003568,PG-13,169,7.9,680250,2012
13000000,Summit Entertainment,USA,Drama,17738570,PG-13,102,8,386932,2012
120000000,Summit Entertainment,USA,Adventure,292298923,PG-13,115,5.5,197849,2012
30000000,Lionsgate,USA,Horror,42073277,R,95,7,304144,2012
42000000,Columbia Pictures Industries,USA,Action,138447667,R,110,7.2,441919,2012
209000000,Universal Pictures,USA,Action,65422625,PG-13,131,5.8,213632,2012
40000000,Columbia Pictures Industries,USA,Drama,95720716,R,157,7.4,231134,2012
21000000,The Weinstein Company,USA,Comedy,132092958,R,122,7.8,575513,2012
50000000,Universal Pictures,USA,Comedy,57011521,R,113,6.7,181067,2012
150000000,Warner Bros.,USA,Comedy,79727149,PG-13,113,6.2,213561,2012
0,Universal Pictures,UK,Drama,12816367,R,129,6.6,77083,2012
230000000,Columbia Pictures Industries,USA,Action,262030663,PG-13,136,7,484931,2012
44500000,Warner Bros.,USA,Adventure,136025503,R,120,7.7,491286,2012
125000000,Universal Pictures,USA,Action,113203870,PG-13,135,6.7,250175,2012
165000000,Walt Disney Pictures,USA,Animation,189422889,PG,101,7.7,298207,2012
185000000,Walt Disney Pictures,USA,Animation,237283207,PG,93,7.2,302017,2012
26000000,The Weinstein Company,USA,Crime,37400127,R,116,7.3,199327,2012
250000000,Walt Disney Pictures,USA,Action,73078100,PG-13,132,6.6,224234,2012
65000000,DreamWorks Animation,USA,Biography,182207973,PG-13,150,7.4,211227,2012
75000000,New Line Cinema,USA,Comedy,38518613,PG-13,123,5.9,65550,2012
225000000,Columbia Pictures Industries,USA,Action,179020854,PG-13,100,6.8,282995,2012
50000000,Universal Pictures,USA,Comedy,218815487,R,106,7,503464,2012
32000000,The Weinstein Company,USA,Drama,16377274,R,144,7.1,116047,2012
85000000,Columbia Pictures Industries,USA,Animation,148313048,PG,91,7.1,180944,2012
70000000,Columbia Pictures Industries,USA,Comedy,36931089,R,116,5.6,76035,2012
25000000,Warner Bros.,USA,Drama,60457138,PG-13,101,6.5,85269,2012
145000000,DreamWorks Animation,USA,Animation,103412758,PG,97,7.3,133291,2012
150000000,Warner Bros.,Spain,Action,83670083,PG-13,99,5.8,161836,2012
79000000,New Line Cinema,USA,Action,103860290,PG,94,5.8,73718,2012
85000000,Universal Pictures,South Africa,Action,126373434,R,115,6.8,177666,2012
10000000,Lionsgate,USA,Drama,21590086,PG-13,130,7.4,146045,2012
40000000,Lionsgate,USA,Comedy,41152203,PG-13,110,5.7,61163,2012
12000000,Walt Disney Pictures,USA,Sci-Fi,64575175,PG-13,89,7.1,216523,2012
30000000,Universal Pictures,USA,Comedy,28835528,R,124,6.2,83021,2012
20000000,Summit Entertainment,USA,Action,3749061,PG-13,93,4.9,30822,2012
70000000,Universal Pictures,USA,Animation,214030500,PG,86,6.4,83314,2012
42000000,Summit Entertainment,USA,Action,18620000,PG-13,102,6.6,131006,2012
60000000,Warner Bros.,USA,Drama,35763137,PG-13,111,6.8,51704,2012
42000000,Columbia Pictures Industries,USA,Action,45290318,PG,105,6.4,77895,2012
0,Walt Disney Pictures,USA,Comedy,44338224,PG,92,5.1,26808,2012
25000000,Universal Pictures,USA,Action,66528000,R,109,6.5,106160,2012
145000000,DreamWorks Animation,USA,Animation,216391482,PG,100,6.9,130435,2012
39000000,Walt Disney Pictures,USA,Animation,35291068,PG,87,7,81006,2012
68000000,Walt Disney Pictures,USA,Action,35353000,R,102,5.7,109650,2012
95000000,Warner Bros.,USA,Comedy,86907746,R,85,6.1,112145,2012
16000000,DreamWorks Animation,USA,Comedy,12412386,PG-13,100,7.1,36565,2012
12000000,Lionsgate,USA,Drama,7918283,R,107,6.6,44196,2012
0,Summit Entertainment,USA,Drama,11653123,PG-13,100,5.9,36704,2012
35000000,Columbia Pictures Industries,USA,Action,20275446,PG-13,91,6.5,100314,2012
58000000,Walt Disney Pictures,USA,Action,49876377,PG-13,100,5.9,30097,2012
15000000,Lionsgate,USA,Comedy,3301046,R,100,6.5,47799,2012
40000000,Universal Pictures,USA,Biography,20113965,PG,107,6.5,16132,2012
55000000,Columbia Pictures Industries,UK,Animation,31051126,PG,88,6.7,38842,2012
30000000,Columbia Pictures Industries,USA,Comedy,63536011,PG-13,100,6.3,36501,2012
25000000,Walt Disney Pictures,USA,Comedy,77267296,PG,105,6.1,22401,2012
40000000,DreamWorks Animation,USA,Comedy,18438149,PG-13,91,5.9,33384,2012
17000000,Warner Bros.,USA,Horror,4930798,PG-13,83,4.1,17172,2012
20000000,New Line Cinema,USA,Horror,137400141,R,112,7.5,342870,2013
150000000,Walt Disney Pictures,USA,Animation,400738009,PG,102,7.5,464149,2013
75000000,Summit Entertainment,USA,Crime,117723989,PG-13,115,7.3,505432,2013
20000000,Universal Pictures,Canada,Horror,71628180,PG-13,100,6.2,146508,2013
225000000,Warner Bros.,USA,Action,291045518,PG-13,143,7.1,590734,2013
37000000,New Line Cinema,USA,Comedy,150394119,R,110,7,342500,2013
105000000,Warner Bros.,Australia,Drama,144840419,PG-13,143,7.3,394723,2013
190000000,Warner Bros.,USA,Action,101802906,PG-13,131,7,407588,2013
40000000,Columbia Pictures Industries,USA,Crime,150117807,R,138,7.3,386428,2013
100000000,Warner Bros.,UK,Drama,274092705,PG-13,91,7.8,638007,2013
120000000,Universal Pictures,USA,Action,89021735,PG-13,124,7,418811,2013
60000000,Warner Bros.,USA,Action,46000903,R,113,6.7,184266,2013
30000000,Metro-Goldwyn-Mayer (MGM),USA,Drama,35266619,R,100,5.9,115826,2013
32000000,Columbia Pictures Industries,USA,Comedy,101470202,R,107,6.6,334845,2013
3000000,Universal Pictures,France,Horror,64473115,R,85,5.7,159252,2013
160000000,Universal Pictures,USA,Action,238679850,PG-13,130,7.1,324918,2013
80000000,Columbia Pictures Industries,USA,Comedy,133668525,PG-13,101,5.4,117428,2013
28000000,Universal Pictures,USA,Action,28795985,R,103,6.6,219877,2013
225000000,Metro-Goldwyn-Mayer (MGM),USA,Adventure,258366855,PG-13,161,7.9,524571,2013
17000000,TriStar Pictures,USA,Fantasy,54239856,R,91,6.5,135944,2013
90000000,Walt Disney Pictures,USA,Adventure,58236838,PG,114,7.3,255109,2013
115000000,TriStar Pictures,USA,Action,93050117,R,109,6.6,366674,2013
20000000,Universal Pictures,UK,Action,26004851,R,109,7,207634,2013
43000000,Walt Disney Pictures,USA,Action,159582188,R,117,6.6,142704,2013
76000000,Universal Pictures,USA,Animation,368061265,PG,98,7.4,314045,2013
50000000,Summit Entertainment,USA,Action,25132228,R,115,6.7,192466,2013
135000000,DreamWorks Animation,USA,Animation,187168425,PG,98,7.2,163313,2013
120000000,Walt Disney Pictures,USA,Action,132556852,PG-13,126,6.7,364907,2013
35000000,Summit Entertainment,USA,Comedy,66380662,PG-13,98,6.9,196631,2013
20000000,Lionsgate,USA,Horror,34341945,R,92,4.8,38083,2013
58000000,Walt Disney Pictures,USA,Comedy,44672764,PG-13,119,6.3,169189,2013
215000000,Walt Disney Pictures,USA,Action,89302115,PG-13,150,6.5,194951,2013
215000000,Walt Disney Pictures,USA,Adventure,234911825,PG,130,6.3,183680,2013
200000000,Walt Disney Pictures,USA,Animation,268492764,G,104,7.3,258992,2013
150000000,Columbia Pictures Industries,USA,Action,73103784,PG-13,131,6.4,176922,2013
84000000,Summit Entertainment,USA,Action,53262560,PG-13,116,6.7,136471,2013
40000000,Warner Bros.,USA,Biography,95001343,PG-13,128,7.5,71006,2013
92000000,Walt Disney Pictures,USA,Action,67349198,R,98,5.3,175817,2013
130000000,Columbia Pictures Industries,USA,Action,60522097,PG-13,100,4.9,169422,2013
25000000,The Weinstein Company,USA,Drama,37738503,R,121,7.2,73438,2013
195000000,New Line Cinema,USA,Adventure,65187603,PG-13,114,6.3,113861,2013
130000000,Universal Pictures,USA,Action,33618855,PG-13,100,5.6,99230,2013
35000000,Walt Disney Pictures,USA,Biography,83301580,PG-13,125,7.5,128240,2013
61000000,Universal Pictures,USA,Action,75612460,R,109,6.7,168840,2013
105000000,Columbia Pictures Industries,USA,Animation,71017784,PG,105,5.4,30631,2013
13000000,TriStar Pictures,USA,Crime,51872378,R,100,6.7,95726,2013
30000000,New Line Cinema,USA,Adventure,22525921,PG-13,100,5.9,63722,2013
12000000,The Weinstein Company,UK,Biography,37707719,PG-13,98,7.6,82660,2013
100000000,Walt Disney Pictures,USA,Animation,107518682,PG,102,6.7,90501,2013
26000000,Touchstone Pictures,USA,Comedy,30664106,PG-13,105,6.4,65081,2013
20000000,Lionsgate,UK,Action,34956,R,100,6.2,56365,2013
78000000,Columbia Pictures Industries,USA,Animation,119793567,PG,95,6.4,71615,2013
28000000,DreamWorks Animation,USA,Biography,3254172,R,128,6.2,32623,2013
135000000,DreamWorks Animation,USA,Animation,83028128,PG,96,6.5,67648,2013
0,Lionsgate,USA,Drama,51975354,PG-13,111,5,10473,2013
17000000,Universal Pictures,USA,Comedy,70525195,R,123,6.7,12301,2013
0,The Weinstein Company,Canada,Comedy,61446,R,90,6.3,20439,2013
81000000,Walt Disney Pictures,UK,Action,128261724,R,129,7.7,467659,2014
15000000,Universal Pictures,UK,Drama,25442958,R,108,7.7,355666,2014
61000000,Walt Disney Pictures,USA,Crime,167767189,R,149,8.1,660194,2014
34000000,Walt Disney Pictures,USA,Action,102427862,PG-13,113,6.8,344991,2014
6500000,New Line Cinema,USA,Horror,84273813,R,99,5.4,99635,2014
85000000,Summit Entertainment,USA,Adventure,150947895,PG-13,139,6.7,370154,2014
178000000,Warner Bros.,USA,Action,100206256,PG-13,113,7.9,486882,2014
55000000,Columbia Pictures Industries,USA,Action,101530738,R,132,7.2,254915,2014
50000000,Columbia Pictures Industries,USA,Action,191719337,R,112,7.1,288814,2014
68000000,Columbia Pictures Industries,USA,Action,85817906,R,134,7.6,341512,2014
200000000,Walt Disney Pictures,USA,Action,233921534,PG-13,132,8,565997,2014
58800000,Warner Bros.,USA,Action,350126372,R,133,7.3,362949,2014
60000000,Warner Bros.,Australia,Animation,257760692,PG,100,7.8,274608,2014
250000000,New Line Cinema,New Zealand,Adventure,255119788,PG-13,144,7.4,396797,2014
80000000,TriStar Pictures,Canada,Action,23219748,PG-13,100,5.5,92503,2014
44000000,Columbia Pictures Industries,USA,Comedy,6105175,R,112,6.6,267070,2014
90000000,Lionsgate,USA,Action,39322544,PG-13,126,6.1,141488,2014
110000000,Warner Bros.,USA,Action,106580051,R,102,6.2,242932,2014
40000000,Walt Disney Pictures,USA,Comedy,83911193,PG-13,109,6,113167,2014
160000000,Warner Bros.,USA,Action,200676069,PG-13,123,6.4,323734,2014
70000000,Universal Pictures,USA,Action,56280355,PG-13,92,6.3,152210,2014
40000000,Columbia Pictures Industries,USA,Comedy,38543473,R,94,5.1,92074,2014
66000000,DreamWorks Animation,USA,Action,43577636,PG-13,132,6.5,145738,2014
100000000,Metro-Goldwyn-Mayer (MGM),USA,Action,58607007,PG-13,117,6.2,193792,2014
127000000,Walt Disney Pictures,UK,Adventure,113746621,PG,98,6.2,78239,2014
145000000,DreamWorks Animation,USA,Animation,177002924,PG,102,7.8,243596,2014
70000000,Summit Entertainment,USA,Action,18848538,PG-13,100,4.2,47597,2014
10000000,The Weinstein Company,USA,Biography,14479776,PG-13,106,7,66972,2014
9000000,Universal Pictures,France,Action,71962800,R,103,6.5,110032,2014
50000000,Warner Bros.,USA,Crime,47119388,R,141,7.4,150371,2014
35000000,Universal Pictures,USA,Adventure,86208010,PG-13,109,5.7,107048,2014
70000000,Columbia Pictures Industries,USA,Drama,78031620,PG-13,118,6.1,109977,2014
5000000,Universal Pictures,Japan,Horror,50856010,PG-13,89,4.5,39099,2014
15000000,Lionsgate,UK,Crime,17237244,R,122,6.8,62647,2014
132000000,DreamWorks Animation,USA,Animation,83348920,PG,92,6.7,66287,2014
25000000,Summit Entertainment,USA,Drama,28831145,PG-13,110,6.8,43430,2014
6000000,Warner Bros.,USA,Crime,3319109,PG-13,107,6.8,44057,2014
28000000,Walt Disney Pictures,USA,Comedy,66954149,PG,81,6.2,33226,2014
103000000,Walt Disney Pictures,USA,Animation,131538435,G,101,6.3,64550,2014
25000000,Walt Disney Pictures,USA,Biography,36447959,PG,124,7,38459,2014
50000000,Walt Disney Pictures,USA,Adventure,51183113,PG,107,6.4,26380,2014
12000000,TriStar Pictures,USA,Biography,91443253,PG,99,5.8,22482,2014
150000000,Warner Bros.,Australia,Action,153636354,R,120,8.1,661575,2015
108000000,Walt Disney Pictures,UK,Adventure,228433663,PG-13,144,8,579946,2015
150000000,Universal Pictures,USA,Action,652270625,PG-13,124,7,469200,2015
65000000,Walt Disney Pictures,USA,Action,110825712,R,119,7,193925,2015
190000000,Walt Disney Pictures,USA,Action,93436322,PG,130,6.5,147385,2015
75000000,Warner Bros.,USA,Action,45445109,PG-13,116,7.3,212440,2015
176000000,Warner Bros.,USA,Action,47387723,PG-13,127,5.3,153531,2015
11800000,The Weinstein Company,UK,Drama,12711491,R,118,7.2,81966,2015
190000000,Universal Pictures,USA,Action,353007020,PG-13,137,7.2,309837,2015
28000000,Universal Pictures,USA,Biography,161197785,R,147,7.9,146861,2015
35000000,Metro-Goldwyn-Mayer (MGM),USA,Drama,109767581,PG-13,133,7.6,182827,2015
110000000,Summit Entertainment,USA,Action,130179072,PG-13,119,6.3,178165,2015
35000000,Walt Disney Pictures,USA,Action,22464430,R,96,5.7,72970,2015
35000000,Universal Pictures,Japan,Comedy,110212700,R,125,6.3,110244,2015
80000000,Columbia Pictures Industries,USA,Animation,169700110,PG,89,6.7,73328,2015
40000000,DreamWorks Animation,USA,Drama,72313754,PG-13,142,7.6,227862,2015
30000000,Universal Pictures,UK,Biography,17750583,R,122,7.2,121579,2015
90000000,Summit Entertainment,USA,Action,27367660,PG-13,106,6,74795,2015
120000000,Walt Disney Pictures,USA,Action,56117548,PG-13,100,4.3,125934,2015
49000000,Columbia Pictures Industries,South Africa,Action,31569268,R,120,6.9,194639,2015
37000000,Columbia Pictures Industries,USA,Comedy,20991497,PG-13,105,5.4,46828,2015
14800000,Warner Bros.,USA,Comedy,66013057,R,115,5.6,44006,2015
100000000,Warner Bros.,USA,Action,25020758,PG-13,122,6.9,94603,2015
88000000,Columbia Pictures Industries,USA,Action,78747585,PG-13,105,5.6,106004,2015
68000000,Universal Pictures,USA,Comedy,81476385,R,115,6.3,143077,2015
58000000,Columbia Pictures Industries,USA,Adventure,80080379,PG,103,6.3,59906,2015
150000000,Warner Bros.,USA,Adventure,35088320,PG,111,5.8,49650,2015
25000000,Columbia Pictures Industries,USA,Adventure,43035725,R,101,6.4,45947,2015
135000000,DreamWorks Animation,USA,Animation,177397510,PG,94,6.7,79374,2015
30000000,Warner Bros.,USA,Comedy,32361416,R,104,6.6,66336,2015
50000000,Warner Bros.,USA,Action,26442251,R,114,6.6,85225,2015
10000000,Universal Pictures,France,Drama,531009,R,122,5.2,13055,2015
4000000,Universal Pictures,USA,Mystery,35385560,R,91,4.7,31057,2015
35000000,Metro-Goldwyn-Mayer (MGM),USA,Action,34507079,PG-13,87,5.1,40431,2015
8500000,Lionsgate,USA,Drama,187112,PG-13,95,5.6,35167,2015
20000000,Metro-Goldwyn-Mayer (MGM),USA,Adventure,42652003,PG,111,6.8,22181,2015
99000000,Walt Disney Pictures,USA,Animation,130178411,G,88,7.1,34889,2015
30000000,Columbia Pictures Industries,USA,Action,71038190,PG,94,4.4,27268,2015
8000000,Lionsgate,USA,Horror,1712111,PG-13,91,5.1,13305,2015
30000000,Summit Entertainment,USA,Comedy,151101803,PG-13,128,8.2,308891,2016
150000000,Walt Disney Pictures,USA,Animation,248757044,PG,107,7.6,157290,2016
90000000,Metro-Goldwyn-Mayer (MGM),USA,Action,93381044,PG-13,132,6.9,138262,2016
44000000,Warner Bros.,USA,Action,86198014,R,128,7.4,188598,2016
125000000,DreamWorks Animation,USA,Animation,153707064,PG,92,6.5,49423,2016
58000000,Walt Disney Pictures,USA,Action,363070709,R,108,8,668625,2016
110000000,Columbia Pictures Industries,USA,Adventure,100014699,PG-13,116,7,237553,2016
250000000,Warner Bros.,USA,Action,330360194,PG-13,151,6.6,497351,2016
12000000,The Weinstein Company,UK,Biography,51694854,PG-13,118,8.1,133709,2016
40000000,New Line Cinema,Canada,Horror,102470008,R,134,7.4,151427,2016
20000000,Metro-Goldwyn-Mayer (MGM),UK,Drama,56245075,PG-13,106,7.4,127889,2016
178000000,Walt Disney Pictures,USA,Action,155442489,PG-13,144,7,296415,2016
150000000,Walt Disney Pictures,USA,Animation,341268248,PG,108,8,317549,2016
110000000,Walt Disney Pictures,UK,Adventure,87242834,PG-13,127,6.7,116495,2016
180000000,Warner Bros.,UK,Action,126643061,PG-13,110,6.3,128712,2016
38000000,Walt Disney Pictures,USA,Comedy,60269575,R,111,6.3,63612,2016
75000000,Universal Pictures,Japan,Animation,368384330,PG,87,6.6,133755,2016
36000000,New Line Cinema,USA,Drama,30982955,PG-13,97,6.8,56439,2016
75000000,Columbia Pictures Industries,USA,Action,34343574,PG-13,121,6.2,111448,2016
144000000,Columbia Pictures Industries,USA,Action,128344089,PG-13,116,5.3,157351,2016
33000000,Walt Disney Pictures,USA,Adventure,46007113,R,98,6,61076,2016
110000000,Summit Entertainment,Hong Kong,Action,61284947,PG-13,107,7.2,104498,2016
17000000,Columbia Pictures Industries,USA,Drama,55121623,PG-13,86,6.3,87057,2016
4900000,New Line Cinema,USA,Horror,67235683,PG-13,81,6.4,80019,2016
115000000,Universal Pictures,USA,Action,47952020,PG-13,114,6.1,71570,2016
165000000,Walt Disney Pictures,USA,Action,103144286,PG-13,120,5.3,137119,2016
50000000,New Line Cinema,USA,Action,127440871,PG-13,107,6.3,106773,2016
27500000,Lionsgate,USA,Comedy,35537564,R,102,6,82289,2016
38000000,Columbia Pictures Industries,USA,Action,34912982,PG-13,112,5.2,76535,2016
170000000,Walt Disney Pictures,USA,Adventure,77042381,PG,113,6.2,62895,2016
18000000,Warner Bros.,USA,Drama,3707794,PG-13,112,6.7,58549,2016
10000000,Universal Pictures,USA,Action,79003080,R,108,6,60239,2016
140000000,Walt Disney Pictures,USA,Adventure,55483770,PG,117,6.4,56297,2016
80000000,Walt Disney Pictures,USA,Action,27550735,PG-13,117,6.8,47688,2016
38000000,New Line Cinema,USA,Comedy,46813366,R,110,6.1,63520,2016
73000000,Columbia Pictures Industries,Finland,Animation,107509366,PG,97,6.3,59472,2016
65000000,Walt Disney Pictures,USA,Action,76204454,PG,102,6.7,41083,2016
27000000,TriStar Pictures,USA,Crime,41012075,R,98,6.5,72997,2016
5000000,Lionsgate,Canada,Horror,20747013,R,89,5,29715,2016
15000000,New Line Cinema,USA,Action,20566327,R,100,6.3,34580,2016
13000000,Columbia Pictures Industries,USA,Biography,61693523,PG,109,7,13373,2016
3500000,Warner Bros.,USA,Animation,3775000,R,76,6.5,36333,2016
